ID,Gender,Marital_Status,Age,KidAge,Education,Income,Family_Size,Level,Recency
461761,Female,No,27,2,Yes,117298,8,C,2
461573,Female,No,40,15,Yes,186784,5,C,16
463199,Female,Yes,52,27,Yes,306717,3,A,1
465317,Male,No,23,,No,220881,4,D,102
461832,Male,No,31,6,Yes,142982,3,C,66
464596,Female,Yes,35,10,Yes,231505,2,B,71
466059,Male,Yes,25,,No,572276,2,A,2
463104,Female,Yes,47,,No,174524,1,A,125
459990,Male,Yes,37,12,Yes,202917,2,A,125
463330,Male,No,20,,No,183585,4,D,135
459893,Female,Yes,68,43,No,183849,2,D,30
467212,Female,No,28,3,Yes,306446,3,B,108
460913,Male,Unknown,22,,No,166959,5,D,124
462266,Male,No,25,,Yes,292095,5,D,110
461020,Female,Unknown,20,,No,162763,3,D,51
462838,Female,Yes,32,7,Yes,100000,3,B,35
460159,Female,No,18,,No,443220,7,B,140
460974,Male,Yes,79,,No,252137,1,D,114
460312,Female,No,36,11,Yes,543204,5,D,75
459919,Female,No,49,,Yes,278831,1,B,77
467381,Male,Yes,49,24,Yes,428220,4,B,45
461707,Female,Yes,45,20,Yes,308417,4,C,48
462461,Male,No,28,3,Yes,304527,3,D,21
465378,Female,Yes,57,,Yes,390461,2,C,15
459533,Female,No,41,,Yes,394857,1,A,109
461091,Female,Yes,37,12,Yes,469520,3,B,35
466467,Female,Yes,36,11,Yes,295198,3,B,126
462476,Male,Yes,45,20,Yes,531085,2,C,11
459197,Female,Yes,39,14,Yes,145654,2,A,67
464357,Male,No,40,,Yes,334708,1,A,1
459915,Female,No,29,4,Yes,121425,3,D,125
459547,Male,Yes,89,64,No,169608,2,B,2
463319,Female,Yes,73,48,No,204856,3,B,130
466323,Male,No,28,,No,239341,1,B,149
459363,Male,No,53,,Yes,510718,1,A,89
464700,Male,No,25,,No,292934,1,D,128
461794,Female,No,19,,No,199123,5,D,81
462563,Female,Yes,52,27,Yes,278947,2,C,3
465922,Female,No,31,6,Yes,265869,3,D,29
464341,Male,No,35,10,Yes,373575,2,A,119
467529,Male,Yes,47,22,Yes,341032,2,B,62
464294,Male,Yes,68,43,No,255179,2,C,146
461923,Female,Yes,42,17,Yes,386521,2,C,93
466843,Female,No,38,,No,132193,1,A,6
462880,Male,Yes,25,,No,451152,3,B,77
464402,Male,No,37,,Yes,547779,1,A,135
462596,Female,No,31,,No,134254,1,D,22
466841,Male,No,21,,No,144958,6,D,88
464536,Male,Yes,28,3,Yes,404797,3,A,101
462765,Female,Yes,50,25,Yes,383792,8,B,1
461364,Female,No,46,21,No,271378,2,B,1
465836,Male,No,19,,No,685877,3,D,110
465208,Male,Yes,37,12,Yes,515582,2,C,82
460416,Male,No,28,,Yes,307569,1,D,119
459787,Male,Yes,71,,No,185080,1,A,4
464276,Female,Yes,66,41,No,216607,2,C,22
460560,Female,Yes,57,32,Yes,105944,2,C,48
467449,Female,Yes,86,61,Yes,170601,2,C,88
467625,Female,Yes,40,15,Yes,338515,2,A,13
460559,Female,No,49,,Yes,194847,1,D,99
463847,Male,Yes,41,16,No,348507,3,C,14
464669,Female,Yes,42,17,No,166591,4,D,15
465472,Female,Yes,87,62,No,541725,3,A,37
461393,Female,Yes,80,55,Yes,355478,2,C,1
463141,Male,Yes,60,,Yes,272791,1,A,2
464149,Male,Yes,38,13,Yes,319455,4,C,1
461777,Female,Yes,74,49,Yes,237442,2,A,12
464505,Female,No,30,5,No,267683,5,D,1
463345,Female,No,20,,No,123705,4,D,2
459609,Female,No,43,,Yes,377976,1,A,34
465412,Male,No,32,7,Yes,293736,4,D,2
465195,Male,Yes,53,28,Yes,292340,3,B,82
462550,Female,No,23,,No,240113,6,D,2
466896,Male,Yes,52,,No,552287,1,C,116
463851,Female,Yes,45,20,Yes,278528,4,C,2
462452,Male,No,22,,No,126916,1,D,27
464399,Male,Yes,63,38,No,479588,5,C,20
462257,Female,Yes,81,56,Yes,169229,2,A,4
464782,Male,Yes,35,10,No,204180,3,D,2
465624,Male,No,39,14,Yes,330405,3,C,13
462508,Male,Yes,37,12,Yes,101175,7,D,112
465085,Male,Yes,83,58,Yes,180116,2,A,43
462872,Female,Yes,47,22,No,202321,2,D,77
467535,Male,Yes,65,40,Yes,253597,2,A,55
465793,Male,No,25,,No,148733,5,C,147
465892,Male,No,40,15,Yes,444457,3,A,81
463666,Male,No,27,2,Yes,383270,6,D,83
459015,Male,No,19,,No,230356,3,D,11
459699,Female,Unknown,61,36,Yes,224585,3,B,79
466189,Female,Yes,56,31,Yes,270630,2,C,139
466348,Male,No,53,28,Yes,322616,2,C,83
459461,Female,Yes,39,,Yes,456166,1,C,136
460620,Male,Yes,55,30,Yes,415125,4,C,149
463318,Male,Yes,65,40,Yes,177575,2,A,94
462626,Female,No,26,1,Yes,180285,6,B,32
467554,Female,No,28,3,Yes,138618,3,D,2
463502,Male,Yes,40,15,Yes,236923,4,A,2
466651,Male,No,40,,No,457185,1,A,12
466885,Male,Yes,42,17,No,365850,4,B,8
467439,Male,Yes,37,12,Yes,468154,4,A,119
461749,Female,No,22,,No,227562,5,D,80
467134,Female,Yes,33,8,No,121949,5,D,101
462753,Male,Yes,28,3,No,289163,3,D,60
462259,Male,Yes,51,26,Yes,436647,2,B,4
463537,Female,No,32,7,Yes,147823,3,D,2
463217,Female,Yes,33,,Yes,248000,1,A,55
463689,Female,Yes,40,,Yes,291901,2,B,118
466380,Male,Yes,36,11,Yes,535486,2,A,3
463101,Female,No,27,,No,114173,1,D,18
466366,Male,No,18,,No,153691,3,D,2
463864,Male,Yes,81,56,No,373767,2,B,18
465716,Female,No,59,34,Yes,273781,2,C,121
463014,Male,Yes,53,28,Yes,349011,3,B,2
459808,Male,Yes,38,13,No,249797,4,B,108
462443,Male,No,20,,No,136538,2,D,2
460453,Female,No,40,,Yes,344195,1,A,26
466485,Male,Yes,37,12,Yes,403257,2,A,11
467445,Male,Yes,31,6,No,399007,2,A,40
459448,Male,Yes,40,15,Yes,295838,3,C,2
463500,Male,Yes,35,10,Yes,488095,4,A,2
461507,Male,Yes,35,10,Yes,450199,2,D,97
465918,Female,No,39,14,Yes,456514,3,B,37
467533,Male,Yes,79,,Yes,184600,1,D,61
467029,Male,Yes,42,17,Yes,564272,2,C,68
465749,Male,Yes,42,17,No,155894,3,C,93
460768,Female,No,32,7,No,175435,4,A,14
460146,Female,Yes,52,27,Yes,143998,3,A,2
464998,Male,Yes,59,34,Yes,419981,2,C,118
467715,Male,Yes,51,26,Yes,534151,3,C,2
462201,Female,No,32,,Yes,119306,1,D,64
467454,Male,Yes,49,,Yes,243515,1,A,140
460645,Female,No,40,15,No,224120,2,C,121
465129,Female,No,61,,Yes,454961,1,A,40
464264,Female,Yes,86,61,No,179496,2,B,107
465913,Female,Yes,29,4,Yes,431355,2,B,94
461068,Male,No,46,21,No,166375,4,D,138
466689,Male,No,28,3,Yes,340338,3,C,14
460071,Female,No,53,,Yes,142960,1,A,101
459817,Female,Yes,65,,No,164643,2,D,131
460477,Male,No,32,7,No,520977,6,D,3
467766,Female,No,31,6,No,243747,3,C,2
460008,Male,No,25,,No,342345,4,A,120
463775,Female,No,33,8,No,133389,3,C,35
461820,Female,Yes,38,13,Yes,203455,2,C,122
459226,Female,Yes,43,18,Yes,319684,2,C,17
460961,Male,No,20,,No,186682,2,D,23
463503,Male,Yes,33,8,Yes,579676,2,A,149
466365,Female,Yes,50,25,,394579,3,C,35
462632,Female,Yes,37,12,No,162766,4,A,6
460404,Male,Yes,38,13,Yes,361789,7,A,45
460492,Female,No,43,,No,306027,1,D,20
461571,Male,No,27,2,No,173408,4,C,128
467624,Male,Yes,35,10,No,462013,5,D,132
463880,Female,Yes,36,11,No,141464,3,B,7
462846,Female,No,20,,No,230666,2,D,12
459233,Female,Yes,53,,Yes,252899,1,D,81
464751,Male,Yes,36,,No,210358,1,A,38
465939,Female,No,32,7,Yes,170560,2,D,16
467118,Male,Yes,55,30,Yes,519612,3,B,99
463815,Male,Yes,37,12,Yes,496479,2,C,1
460871,Female,No,27,,Yes,113902,1,D,74
459127,Male,No,43,18,Yes,236065,7,D,67
460675,Female,No,32,,Yes,177101,1,D,39
460165,Female,No,40,,Yes,456260,1,A,56
461678,Female,Yes,87,,No,207398,1,A,91
465096,Male,Yes,86,,No,302277,1,A,78
464522,Female,No,42,,Yes,169890,1,D,1
460886,Male,No,37,,Yes,337722,1,B,29
462302,Female,No,25,,No,290473,7,D,66
462184,Male,No,19,,No,268876,4,D,123
462956,Male,Yes,42,17,No,510203,5,B,120
466422,Male,Yes,33,8,No,208317,4,D,69
465324,Male,Yes,41,16,Yes,565866,2,B,64
460668,Female,No,27,2,Yes,286350,2,D,20
466275,Male,Yes,84,,No,187521,2,D,89
467257,Male,No,22,,No,167717,4,D,64
460254,Female,No,32,7,Yes,404598,2,B,87
463158,Male,Yes,83,58,Yes,381921,3,B,103
467866,Male,Yes,50,25,Yes,341638,3,C,105
461685,Female,No,30,5,Yes,264906,4,D,68
467875,Female,No,23,,No,211185,4,D,111
460208,Male,No,27,2,No,443696,8,D,96
462151,Female,No,35,,Yes,382579,1,B,75
462853,Male,No,23,,No,125626,2,D,1
465239,Male,Yes,56,31,Yes,327629,3,B,6
461624,Female,Yes,41,,Yes,331865,2,B,1
467508,Female,No,25,,No,210488,3,B,2
467318,Male,Yes,41,16,Yes,277374,2,C,78
466867,Female,No,27,,No,129580,1,D,109
467738,Male,Yes,43,18,Yes,241935,2,B,69
465590,Male,Yes,40,15,Yes,421755,5,A,87
464980,Female,Unknown,60,35,No,144745,2,B,64
459805,Female,Yes,45,20,No,533978,4,B,22
465013,Female,Yes,82,57,No,246078,2,C,22
459240,Female,No,28,,Yes,513617,1,A,1
462344,Female,Yes,63,38,Yes,330029,4,C,109
460388,Female,No,35,10,Yes,639009,2,B,118
464218,Female,Yes,89,64,No,223290,2,A,45
466589,Male,No,20,,No,142635,4,D,10
467556,Female,No,40,,Yes,189237,1,A,37
459887,Male,Yes,46,21,No,243098,2,C,56
465955,Male,No,25,,Yes,273847,3,A,50
460033,Female,Unknown,46,21,Yes,634271,3,A,78
462928,Male,Yes,49,24,Yes,424306,4,C,93
460889,Female,Yes,47,22,Yes,285171,2,B,61
459669,Male,Yes,30,5,Yes,450716,2,B,85
467849,Female,Yes,40,,Yes,224754,1,A,125
466873,Male,Yes,39,14,Yes,211369,5,A,26
464837,Male,Yes,61,36,Yes,464963,5,B,60
462581,Female,No,28,3,No,143151,4,A,98
466237,Male,No,18,,No,190030,3,D,128
462707,Female,Yes,55,30,Yes,256793,4,C,148
467060,Male,No,39,14,No,167591,2,D,149
464794,Female,Yes,47,,No,200057,2,A,77
460281,Female,No,29,4,Yes,345953,5,D,114
460164,Male,Yes,66,41,No,159035,2,A,114
460431,Female,No,46,,Yes,153239,1,D,1
466901,Female,Yes,52,27,Yes,232054,3,C,71
463328,Female,No,23,,No,120432,4,D,67
462246,Female,Yes,84,59,No,208593,2,B,64
462371,Female,No,27,2,No,115322,3,D,51
462022,Female,Yes,37,12,Yes,279668,3,B,49
460662,Female,No,46,,No,100000,1,D,144
464022,Female,No,22,,No,249134,3,D,73
461819,Male,Yes,42,17,Yes,391112,2,C,96
465735,Female,Yes,35,10,Yes,391656,2,B,1
462804,Male,Yes,39,14,No,259947,3,D,51
464138,Female,No,27,2,Yes,222243,4,B,38
464224,Male,Yes,65,40,No,129128,2,B,3
463289,Female,Yes,39,14,Yes,344198,3,C,105
463223,Female,No,22,,No,576352,3,D,2
462038,Male,No,31,6,Yes,325892,4,A,21
463341,Female,Yes,48,23,No,139042,6,A,119
463185,Female,Yes,58,33,Yes,361216,2,C,9
459258,Female,Yes,74,,Yes,155069,2,B,14
464379,Female,Yes,40,15,Yes,233537,3,B,1
464521,Male,No,26,1,No,288583,4,B,50
459575,Male,No,35,,Yes,264826,1,A,60
467732,Female,No,43,,Yes,326652,1,D,60
460003,Male,No,49,,Yes,298409,1,D,3
462226,Male,Yes,26,1,No,595635,4,A,1
461274,Female,Yes,74,49,Yes,149637,2,A,118
462992,Female,Yes,56,31,Yes,162398,3,B,48
466675,Female,Yes,49,24,Yes,327777,2,C,3
461124,Male,No,19,,No,220277,8,D,93
464638,Male,No,39,14,Yes,338782,3,B,39
462374,Male,Yes,37,12,Yes,383179,4,B,76
463526,Male,No,41,,Yes,264645,1,A,16
462912,Female,No,26,1,Yes,100000,2,D,35
462604,Female,Yes,38,13,No,314413,3,A,73
460708,Male,Yes,35,10,Yes,426409,3,C,144
467015,Male,Yes,49,24,Yes,244740,2,C,3
464745,Male,Unknown,60,35,No,167010,3,A,11
467245,Female,No,38,,No,239901,1,C,13
464798,Male,Yes,52,27,,531829,5,B,30
463619,Male,Yes,70,45,No,266337,2,A,54
467246,Male,No,21,,No,321597,3,D,31
462969,Male,Yes,58,,Yes,658368,1,B,98
460959,Female,No,28,3,No,546672,5,C,40
461911,Male,Yes,57,,No,257410,1,A,41
459882,Male,Yes,37,12,Yes,322129,2,B,117
459632,Female,Yes,52,27,No,183842,3,D,1
462613,Female,Yes,35,10,No,129209,5,D,146
466455,Female,Yes,30,5,Yes,267209,2,D,2
462394,Male,Yes,35,10,Yes,294941,2,C,102
462010,Female,No,31,6,Yes,729119,3,A,1
461371,Male,Yes,37,12,Yes,284493,2,A,12
462376,Male,Yes,71,46,Yes,440167,2,B,95
459845,Male,Yes,66,,Yes,190728,1,D,36
462658,Female,Yes,25,,Yes,100000,2,A,109
462583,Male,No,26,1,Yes,432533,4,D,146
459858,Female,No,31,6,No,286893,4,D,65
459091,Male,Yes,67,42,Yes,294962,6,B,145
467135,Female,Yes,51,26,Yes,262875,5,C,136
460413,Female,No,39,,Yes,422623,1,B,58
466206,Female,Yes,60,35,Yes,410335,2,C,37
463192,Female,Yes,46,,No,593793,2,A,4
467382,Male,Yes,36,11,Yes,342941,2,C,2
466750,Female,No,18,,,166704,3,D,94
463801,Female,No,30,,No,145652,1,A,106
467296,Female,Yes,69,44,Yes,306575,2,C,11
460651,Male,No,32,,No,106998,1,A,32
460296,Female,Yes,60,35,Yes,489461,2,A,47
463524,Female,Yes,40,15,Yes,563367,2,C,2
461775,Female,Yes,83,58,No,201062,2,B,120
465711,Male,Yes,51,,Yes,296586,2,C,104
462833,Male,Yes,33,8,No,221500,5,D,21
465506,Male,Yes,43,18,Yes,565668,4,B,144
463366,Male,Yes,71,46,No,215168,5,D,7
464987,Male,Yes,50,25,Yes,449552,5,B,102
459114,Male,Yes,57,32,Yes,501853,2,C,144
467928,Male,Yes,35,10,Yes,468168,2,C,77
462881,Female,Yes,66,41,Yes,408279,3,B,38
466524,Female,Yes,46,,Yes,302774,1,B,14
463191,Male,No,26,,No,219739,1,D,1
460861,Male,No,21,,No,161022,3,D,76
465610,Female,No,42,17,Yes,501941,2,C,130
460206,Female,Yes,40,15,Yes,485048,2,B,109
462876,Male,No,27,2,No,267829,4,D,17
465333,Female,Yes,37,12,Yes,397324,2,C,13
463121,Female,Yes,70,,,181855,2,A,83
460379,Male,No,35,10,Yes,575430,3,A,12
462991,Male,No,28,,Yes,242405,1,D,142
460307,Male,No,27,2,No,493964,2,D,30
464383,Female,Yes,81,,Yes,188498,1,C,2
467931,Male,No,25,,Yes,286889,2,D,142
466594,Male,Yes,72,47,Yes,315414,2,C,35
461200,Female,No,33,8,Yes,265046,5,C,101
465600,Male,Yes,40,15,Yes,184414,2,B,127
459688,Male,No,52,,Yes,451143,1,B,84
463549,Male,No,23,,No,213261,4,D,49
466696,Female,Yes,48,23,Yes,284455,4,C,112
462906,Female,No,31,6,No,200479,4,D,131
461527,Female,No,35,,Yes,385437,1,B,71
461354,Female,No,63,,No,570979,1,B,24
462483,Male,Yes,63,38,Yes,188655,2,C,123
463938,Male,Unknown,28,3,Yes,132150,2,B,15
461661,Female,Yes,37,12,Yes,525125,2,C,136
463532,Female,Yes,67,42,Yes,470890,3,B,102
465627,Female,No,37,,Yes,221822,1,B,42
465242,Male,No,22,,No,304953,4,D,1
465170,Female,Yes,46,21,Yes,468194,3,C,59
467359,Male,Yes,41,16,Yes,550332,2,C,43
460415,Female,No,59,34,Yes,565819,2,A,100
465984,Male,Unknown,23,,No,290646,5,D,81
459432,Male,Yes,84,59,Yes,229805,3,A,141
464241,Female,Yes,89,64,,364892,2,C,132
467141,Male,Yes,50,25,Yes,477212,3,A,10
466933,Female,Yes,52,,No,174576,2,A,16
465035,Female,Yes,74,49,Yes,354844,2,C,102
461415,Male,No,48,23,Yes,526978,3,A,1
461957,Male,Yes,47,22,Yes,504699,4,C,12
465523,Female,Yes,45,20,Yes,126012,5,C,1
459631,Male,Unknown,53,28,Yes,283581,3,D,43
465279,Male,Yes,53,28,Yes,235386,4,A,2
463782,Female,No,29,,Yes,464796,1,A,99
463243,Male,No,19,,No,247268,3,D,5
465489,Female,No,50,25,Yes,125954,5,A,65
467100,Female,No,42,,Yes,215057,1,B,75
460154,Male,No,29,4,Yes,739641,4,C,59
459753,Male,Yes,40,15,Yes,163052,2,A,115
464030,Male,No,18,,No,525666,4,D,122
463220,Male,Yes,46,21,No,163627,3,B,1
465237,Male,Yes,68,43,Yes,249372,2,D,129
467564,Male,Yes,72,47,Yes,363225,2,B,118
465113,Male,Yes,66,41,Yes,193424,2,C,110
459516,Female,Unknown,63,38,Yes,236425,2,C,55
465965,Female,Yes,41,16,No,255931,2,A,1
460907,Male,Yes,82,57,No,222818,3,A,8
467314,Male,Yes,43,18,No,442571,2,C,16
459951,Male,Yes,53,,Yes,396094,1,A,16
467295,Male,No,29,4,No,110128,3,C,130
466212,Female,Yes,53,28,Yes,307105,3,C,36
463533,Female,Yes,87,62,Yes,498305,2,C,149
467890,Male,Yes,62,37,Yes,492413,4,B,146
467541,Male,Yes,43,18,Yes,486237,3,A,35
460183,Male,No,36,11,No,603445,2,D,52
463634,Female,No,30,5,Yes,223669,3,A,1
463100,Female,No,37,,No,100000,1,D,11
460550,Female,Yes,59,34,Yes,489884,4,C,45
465867,Female,Yes,35,10,Yes,244408,5,B,48
462964,Male,Yes,39,14,No,308631,3,C,131
466685,Female,No,19,,No,145605,5,D,33
460719,Female,Yes,75,,Yes,247087,2,D,92
463005,Female,Yes,40,15,Yes,100000,2,B,1
466377,Male,Yes,62,37,Yes,186005,2,C,1
464796,Male,Yes,43,18,No,278874,4,A,1
460682,Male,Yes,43,18,No,497633,2,B,111
459744,Male,Yes,29,4,Yes,532549,2,B,23
460084,Female,No,27,2,Yes,114051,2,D,14
461119,Female,No,23,,No,157479,3,D,2
463441,Male,Yes,42,17,Yes,280964,4,C,60
466971,Male,No,65,40,Yes,304195,3,D,111
463208,Male,Yes,57,32,Yes,387659,5,C,2
467877,Female,Yes,46,21,Yes,415103,2,C,100
464471,Male,Yes,30,5,Yes,234917,3,D,123
467360,Male,Yes,51,26,Yes,246296,4,B,2
461576,Male,Yes,39,14,Yes,400375,2,C,10
461966,Female,No,41,,Yes,296143,1,C,11
463398,Male,No,29,4,No,369345,4,C,59
466096,Male,Yes,76,51,Yes,169049,2,B,2
464433,Male,No,33,,Yes,304478,1,A,15
461082,Male,No,23,,No,162999,4,D,126
465942,Female,Yes,33,8,Yes,325315,2,D,85
464354,Female,No,43,18,Yes,143136,2,A,31
464252,Male,Yes,35,10,Yes,498330,4,C,10
463463,Male,Yes,32,7,No,289434,2,A,28
465592,Male,Yes,65,,Yes,454323,1,B,19
462214,Male,Yes,49,24,No,208172,2,D,1
466707,Female,Yes,48,23,Yes,100000,4,B,126
459956,Female,Yes,39,14,Yes,249284,2,D,77
460847,Male,No,27,2,Yes,306730,3,A,66
463222,Female,No,36,,Yes,156948,1,A,38
462816,Male,Yes,76,,No,544517,1,D,24
461979,Male,Yes,35,10,Yes,318546,2,C,9
467170,Male,Yes,35,10,Yes,372271,4,A,74
462609,Female,Yes,48,,No,349453,1,D,4
466332,Male,No,23,,No,125142,3,D,61
459594,Female,Yes,42,,Yes,385834,1,A,19
464147,Male,Yes,41,16,Yes,443186,3,C,63
463007,Male,Yes,29,4,No,334509,3,D,116
464119,Male,Yes,36,11,Yes,366240,2,C,46
463310,Male,Yes,60,35,Yes,586126,2,A,88
465706,Female,Yes,46,21,Yes,339283,3,C,68
459826,Female,No,31,,No,176986,1,C,9
466174,Female,No,20,,No,206462,4,D,114
463596,Female,No,31,6,No,227463,4,C,109
465455,Male,No,26,1,No,296486,2,D,70
462867,Male,Yes,28,3,No,256372,2,A,75
459140,Female,No,18,,No,283596,6,D,2
464295,Female,No,30,5,No,285862,6,C,77
460067,Female,No,39,,Yes,710097,1,A,3
467222,Male,Yes,74,49,Yes,576930,2,A,144
461482,Female,No,52,,Yes,287456,1,C,33
462514,Male,No,25,,Yes,126174,2,D,123
459796,Male,Yes,66,41,Yes,291546,3,C,139
463722,Male,Yes,55,30,Yes,540415,2,C,1
462278,Male,No,31,6,Yes,220793,4,C,42
463799,Female,No,41,16,Yes,438710,4,B,16
464259,Male,Yes,59,34,Yes,378371,4,B,2
467159,Female,Yes,39,14,Yes,100000,2,D,58
460669,Male,Unknown,48,23,Yes,370302,2,B,1
462003,Male,Yes,79,54,No,228519,3,D,104
461216,Female,No,43,,No,184788,1,A,1
464298,Male,No,26,,No,268093,1,A,36
465039,Female,Yes,88,63,No,160078,2,B,106
467973,Female,Yes,66,41,Yes,142695,3,A,16
467731,Male,Yes,56,31,Yes,406404,4,C,3
461721,Male,No,26,1,Yes,707884,5,D,122
463166,Female,No,41,,Yes,336379,1,A,22
465944,Female,Yes,36,11,No,179020,3,A,48
461061,Female,No,38,,Yes,179884,1,B,17
463010,Male,Yes,81,,No,334957,1,D,2
464756,Female,No,25,,No,202124,3,B,145
467366,Male,No,42,,Yes,319053,1,A,73
464006,Male,No,32,7,No,130471,5,B,17
461206,Male,No,28,,Yes,133859,1,D,8
466216,Male,No,29,4,No,567887,4,A,1
463690,Female,No,28,3,No,220886,4,D,66
465929,Male,No,26,1,Yes,225818,5,D,103
461736,Male,Yes,47,22,Yes,549089,4,C,47
460402,Female,Yes,50,25,Yes,209616,2,A,142
467367,Male,Yes,70,45,Yes,218915,2,B,31
464770,Female,No,38,,No,126473,1,A,78
464918,Male,No,39,,No,338194,1,D,72
461639,Male,Yes,60,35,Yes,303032,2,A,145
464254,Male,Yes,63,38,Yes,549271,3,C,24
462579,Female,Yes,68,43,No,238927,2,B,85
466976,Male,Yes,47,,Yes,452726,1,B,1
467079,Male,Yes,40,15,Yes,223188,2,B,64
467724,Male,Yes,46,21,No,250738,3,B,55
459792,Male,Yes,42,17,Yes,509709,3,A,41
464789,Female,Yes,48,23,Yes,207531,5,B,13
467143,Female,No,53,28,No,218313,3,D,79
464370,Male,Yes,65,40,Yes,423036,2,B,20
459415,Male,No,26,1,No,213653,4,A,1
459387,Male,No,35,,Yes,231769,1,D,40
467895,Female,No,27,2,Yes,229078,4,C,24
459838,Female,Yes,86,61,No,158898,2,C,8
463695,Female,No,30,5,Yes,253175,4,A,34
464512,Male,Yes,43,18,No,435735,3,A,2
467419,Female,Yes,38,,Yes,436700,1,B,89
462511,Female,Yes,66,41,Yes,185237,2,C,48
464124,Female,Yes,74,49,Yes,224213,2,B,141
459638,Male,No,25,,Yes,240776,1,D,70
466194,Male,Yes,89,,No,172278,1,A,108
461807,Male,No,30,5,Yes,307988,4,D,12
460456,Male,Yes,33,8,No,445937,5,D,103
462932,Female,Yes,37,12,Yes,100000,3,A,33
461297,Male,Yes,69,44,No,204182,2,C,128
464430,Female,Yes,51,26,Yes,214378,2,C,91
459416,Male,No,19,,No,682564,3,A,2
464743,Male,Yes,45,20,Yes,518398,2,B,4
466276,Female,No,32,7,No,271503,5,D,26
467829,Female,No,22,,No,262960,4,D,69
463813,Female,No,26,1,No,174528,6,A,2
461733,Female,Yes,43,18,Yes,490356,3,B,33
466925,Male,No,19,,No,127538,2,D,3
467846,Male,Yes,48,23,Yes,493284,3,C,119
459596,Female,Yes,61,36,Yes,228789,2,B,38
460597,Female,No,20,,No,276894,2,D,97
467788,Male,No,22,,No,249032,4,D,147
467966,Female,No,31,6,Yes,744494,3,D,72
464503,Male,No,25,,Yes,302615,3,A,2
460242,Male,Yes,41,16,Yes,203055,3,C,14
467014,Male,Yes,36,11,Yes,456947,3,C,96
466637,Male,Yes,48,23,Yes,350465,5,C,92
462553,Male,No,27,,No,487473,1,B,2
459287,Male,No,35,,Yes,234649,1,D,4
464074,Female,Yes,39,14,Yes,253860,3,C,9
463734,Male,Yes,38,13,No,326311,3,A,134
466575,Female,Yes,57,32,Yes,278073,3,C,33
459193,Male,No,38,,Yes,267698,1,A,149
462143,Male,Yes,80,55,No,208346,2,A,37
467700,Male,Yes,57,32,Yes,519762,2,C,26
467140,Male,Yes,61,36,Yes,731327,2,C,2
463356,Male,No,29,4,Yes,127901,4,D,109
466797,Female,No,23,,No,207156,4,D,58
459234,Female,Yes,83,,No,256687,1,D,2
460442,Male,Yes,37,12,Yes,403733,3,B,22
463901,Male,Yes,35,10,No,275779,6,C,51
465494,Male,Yes,41,16,Yes,412753,2,B,59
461552,Female,Yes,38,13,Yes,304307,2,B,136
459239,Male,Yes,81,,No,582235,1,A,61
466379,Female,Yes,58,,Yes,100000,1,C,30
464759,Female,No,38,,No,196924,1,A,26
461994,Male,Yes,18,,No,381031,2,D,37
461802,Male,No,37,12,Yes,277920,4,B,112
462527,Male,Yes,43,18,No,311879,2,C,119
461800,Female,No,36,,Yes,332695,1,B,2
460933,Female,Yes,76,51,Yes,226186,2,A,111
460189,Male,No,33,,No,795669,1,D,134
459031,Male,Yes,43,18,No,509567,5,B,49
464673,Male,Yes,47,22,No,376526,7,D,68
459101,Male,Yes,81,56,No,312265,2,B,2
460136,Male,No,27,2,Yes,275259,3,D,145
460973,Male,No,29,4,No,580099,5,D,41
460187,Female,No,38,13,Yes,299263,3,A,52
460679,Female,No,19,,,238057,4,D,2
459700,Male,Yes,37,12,Yes,435656,5,B,30
464787,Male,No,47,,No,494808,1,A,11
467201,Female,No,33,8,Yes,140730,5,D,3
462614,Male,Yes,51,26,No,415192,5,D,2
460813,Female,Yes,86,61,No,187422,2,A,129
462698,Female,Yes,56,31,Yes,590904,2,A,4
463344,Male,Yes,59,34,Yes,309517,2,B,2
463633,Male,Yes,33,8,Yes,223697,2,B,93
466278,Female,No,31,6,No,197014,2,A,13
464964,Female,Yes,71,46,No,282177,2,B,8
462317,Female,No,32,7,No,458315,6,D,2
467353,Male,Yes,26,1,No,400200,2,A,4
464169,Male,Unknown,89,64,No,195827,2,D,12
464553,Male,Yes,70,45,Yes,423931,2,B,5
463518,Male,Yes,30,5,No,554451,4,A,42
459711,Male,Yes,37,12,No,322391,6,D,44
460788,Female,No,30,5,Yes,244702,9,A,64
459392,Female,No,23,,No,256109,3,C,86
467887,Female,No,42,17,Yes,396240,2,B,140
467743,Male,Yes,48,23,No,457553,4,B,107
460368,Male,No,28,3,Yes,186128,7,C,75
463126,Female,Yes,65,40,Yes,383251,2,C,2
467046,Female,No,28,3,No,292752,5,A,36
463099,Male,Yes,85,,Yes,160042,1,B,5
462439,Male,No,18,,No,230290,4,D,6
464182,Male,Yes,35,10,Yes,453971,2,C,127
464810,Female,No,27,,No,167635,1,A,49
464234,Male,Yes,68,43,Yes,577578,3,A,105
464683,Male,Yes,52,27,No,130881,6,B,134
463349,Male,No,20,,No,228630,5,D,16
465866,Male,Yes,35,10,Yes,468231,3,D,34
465261,Female,No,21,,Yes,125963,4,D,93
459780,Female,No,42,17,No,432252,3,A,2
462031,Female,Yes,50,25,Yes,371947,2,C,43
464933,Male,No,25,,No,172230,1,D,120
463941,Female,No,32,7,No,490931,6,D,77
466842,Male,No,19,,No,253524,5,D,130
459014,Male,No,22,,No,199176,4,D,31
